date,dam,rtm
2022-01-01 00:00:00,33.41,53.94
2022-01-01 00:15:00,33.41,125.73
2022-01-01 00:30:00,33.41,42.02
2022-01-01 00:45:00,33.41,35.75
2022-01-01 01:00:00,25.22,32.87
2022-01-01 01:15:00,25.22,31.65
2022-01-01 01:30:00,25.22,33.97
2022-01-01 01:45:00,25.22,31.3
2022-01-01 02:00:00,22.91,29.91
2022-01-01 02:15:00,22.91,25.11
2022-01-01 02:30:00,22.91,23.62
2022-01-01 02:45:00,22.91,23.52
2022-01-01 03:00:00,18.41,23.39
2022-01-01 03:15:00,18.41,22.74
2022-01-01 03:30:00,18.41,22.31
2022-01-01 03:45:00,18.41,21.23
2022-01-01 04:00:00,12.19,8.58
2022-01-01 04:15:00,12.19,13.12
2022-01-01 04:30:00,12.19,20.4
2022-01-01 04:45:00,12.19,21.69
2022-01-01 05:00:00,14.92,22.15
2022-01-01 05:15:00,14.92,15.64
2022-01-01 05:30:00,14.92,2.37
2022-01-01 05:45:00,14.92,13.93
2022-01-01 06:00:00,16,7.52
2022-01-01 06:15:00,16,4.02
2022-01-01 06:30:00,16,14.66
2022-01-01 06:45:00,16,19.73
2022-01-01 07:00:00,17,19.69
2022-01-01 07:15:00,17,9.06
2022-01-01 07:30:00,17,1.9
2022-01-01 07:45:00,17,14.13
2022-01-01 08:00:00,17.39,20.59
2022-01-01 08:15:00,17.39,19.66
2022-01-01 08:30:00,17.39,0.88
2022-01-01 08:45:00,17.39,-0.04
2022-01-01 09:00:00,18.63,-0.07
2022-01-01 09:15:00,18.63,-0.07
2022-01-01 09:30:00,18.63,1.14
2022-01-01 09:45:00,18.63,4.43
2022-01-01 10:00:00,20.86,20.4
2022-01-01 10:15:00,20.86,21.38
2022-01-01 10:30:00,20.86,22.36
2022-01-01 10:45:00,20.86,22.22
2022-01-01 11:00:00,24.44,22.38
2022-01-01 11:15:00,24.44,22.34
2022-01-01 11:30:00,24.44,22.42
2022-01-01 11:45:00,24.44,23.54
2022-01-01 12:00:00,25.02,23.98
2022-01-01 12:15:00,25.02,22.92
2022-01-01 12:30:00,25.02,24.93
2022-01-01 12:45:00,25.02,26.94
2022-01-01 13:00:00,25.88,25.1
2022-01-01 13:15:00,25.88,24.67
2022-01-01 13:30:00,25.88,26.69
2022-01-01 13:45:00,25.88,27.53
2022-01-01 14:00:00,25.28,26.33
2022-01-01 14:15:00,25.28,26.2
2022-01-01 14:30:00,25.28,26.94
2022-01-01 14:45:00,25.28,26.26
2022-01-01 15:00:00,23.59,23.56
2022-01-01 15:15:00,23.59,24.12
2022-01-01 15:30:00,23.59,27.51
2022-01-01 15:45:00,23.59,22.94
2022-01-01 16:00:00,29,22.13
2022-01-01 16:15:00,29,22.15
2022-01-01 16:30:00,29,22.04
2022-01-01 16:45:00,29,19.65
2022-01-01 17:00:00,41.49,21.09
2022-01-01 17:15:00,41.49,21.9
2022-01-01 17:30:00,41.49,22.18
2022-01-01 17:45:00,41.49,22.51
2022-01-01 18:00:00,29.11,22.55
2022-01-01 18:15:00,29.11,22.19
2022-01-01 18:30:00,29.11,22.22
2022-01-01 18:45:00,29.11,22.28
2022-01-01 19:00:00,26.11,22.45
2022-01-01 19:15:00,26.11,22.32
2022-01-01 19:30:00,26.11,22.21
2022-01-01 19:45:00,26.11,22.22
2022-01-01 20:00:00,23.36,22.21
2022-01-01 20:15:00,23.36,22.22
2022-01-01 20:30:00,23.36,22.18
2022-01-01 20:45:00,23.36,22.17
2022-01-01 21:00:00,23.29,22.19
2022-01-01 21:15:00,23.29,22.15
2022-01-01 21:30:00,23.29,22.13
2022-01-01 21:45:00,23.29,21.98
2022-01-01 22:00:00,24.38,21.65
2022-01-01 22:15:00,24.38,20.2
2022-01-01 22:30:00,24.38,20.25
2022-01-01 22:45:00,24.38,18.11
2022-01-01 23:00:00,23.79,18.51
2022-01-01 23:15:00,23.79,17.93
2022-01-01 23:30:00,23.79,16.58
2022-01-01 23:45:00,23.79,16.49
2022-01-02 00:00:00,26.63,12.39
2022-01-02 00:15:00,26.63,1.87
2022-01-02 00:30:00,26.63,11.6
2022-01-02 00:45:00,26.63,1.67
2022-01-02 01:00:00,24.79,9.58
2022-01-02 01:15:00,24.79,1.36
2022-01-02 01:30:00,24.79,17.18
2022-01-02 01:45:00,24.79,4.39
2022-01-02 02:00:00,23.85,2.21
2022-01-02 02:15:00,23.85,0.73
2022-01-02 02:30:00,23.85,13.2
2022-01-02 02:45:00,23.85,14.04
2022-01-02 03:00:00,22.81,20.31
2022-01-02 03:15:00,22.81,17.56
2022-01-02 03:30:00,22.81,4.61
2022-01-02 03:45:00,22.81,3.57
2022-01-02 04:00:00,23.59,7.56
2022-01-02 04:15:00,23.59,9.03
2022-01-02 04:30:00,23.59,18.48
2022-01-02 04:45:00,23.59,20.65
2022-01-02 05:00:00,25.76,21.72
2022-01-02 05:15:00,25.76,21.8
2022-01-02 05:30:00,25.76,22.09
2022-01-02 05:45:00,25.76,22.32
2022-01-02 06:00:00,30.29,22.37
2022-01-02 06:15:00,30.29,22.56
2022-01-02 06:30:00,30.29,22.7
2022-01-02 06:45:00,30.29,22.63
2022-01-02 07:00:00,38.11,22.75
2022-01-02 07:15:00,38.11,22.83
2022-01-02 07:30:00,38.11,22.98
2022-01-02 07:45:00,38.11,23.35
2022-01-02 08:00:00,46.77,23.41
2022-01-02 08:15:00,46.77,23.55
2022-01-02 08:30:00,46.77,23.38
2022-01-02 08:45:00,46.77,23.49
2022-01-02 09:00:00,37.65,22.53
2022-01-02 09:15:00,37.65,22.86
2022-01-02 09:30:00,37.65,23.84
2022-01-02 09:45:00,37.65,23.46
2022-01-02 10:00:00,35.47,23.57
2022-01-02 10:15:00,35.47,24.25
2022-01-02 10:30:00,35.47,24.73
2022-01-02 10:45:00,35.47,27.34
2022-01-02 11:00:00,35,28.54
2022-01-02 11:15:00,35,27.07
2022-01-02 11:30:00,35,26.4
2022-01-02 11:45:00,35,25.3
2022-01-02 12:00:00,31.33,23.86
2022-01-02 12:15:00,31.33,22.71
2022-01-02 12:30:00,31.33,22.58
2022-01-02 12:45:00,31.33,22.54
2022-01-02 13:00:00,27.45,22.52
2022-01-02 13:15:00,27.45,22.5
2022-01-02 13:30:00,27.45,22.29
2022-01-02 13:45:00,27.45,21.59
2022-01-02 14:00:00,26.33,21.01
2022-01-02 14:15:00,26.33,20.48
2022-01-02 14:30:00,26.33,20.11
2022-01-02 14:45:00,26.33,19.85
2022-01-02 15:00:00,25.84,19.35
2022-01-02 15:15:00,25.84,19.27
2022-01-02 15:30:00,25.84,19.53
2022-01-02 15:45:00,25.84,20.43
2022-01-02 16:00:00,31.4,20.88
2022-01-02 16:15:00,31.4,21.49
2022-01-02 16:30:00,31.4,23.08
2022-01-02 16:45:00,31.4,24.64
2022-01-02 17:00:00,84.63,27.81
2022-01-02 17:15:00,84.63,31.17
2022-01-02 17:30:00,84.63,37.06
2022-01-02 17:45:00,84.63,44.86
2022-01-02 18:00:00,98.07,37.27
2022-01-02 18:15:00,98.07,36.91
2022-01-02 18:30:00,98.07,37.78
2022-01-02 18:45:00,98.07,39.01
2022-01-02 19:00:00,72.65,38.15
2022-01-02 19:15:00,72.65,37.92
2022-01-02 19:30:00,72.65,37.72
2022-01-02 19:45:00,72.65,38.31
2022-01-02 20:00:00,62.24,38.75
2022-01-02 20:15:00,62.24,38.54
2022-01-02 20:30:00,62.24,37
2022-01-02 20:45:00,62.24,36.91
2022-01-02 21:00:00,48.31,37.09
2022-01-02 21:15:00,48.31,37.43
2022-01-02 21:30:00,48.31,37.14
2022-01-02 21:45:00,48.31,36.42
2022-01-02 22:00:00,39.26,34.35
2022-01-02 22:15:00,39.26,34.44
2022-01-02 22:30:00,39.26,34.36
2022-01-02 22:45:00,39.26,34.5
2022-01-02 23:00:00,36.75,34.56
2022-01-02 23:15:00,36.75,34.39
2022-01-02 23:30:00,36.75,34.74
2022-01-02 23:45:00,36.75,35.57
2022-01-03 00:00:00,31.01,35.32
2022-01-03 00:15:00,31.01,35.42
2022-01-03 00:30:00,31.01,34.64
2022-01-03 00:45:00,31.01,34.57
2022-01-03 01:00:00,30.45,34.73
2022-01-03 01:15:00,30.45,34.94
2022-01-03 01:30:00,30.45,35.11
2022-01-03 01:45:00,30.45,34.83
2022-01-03 02:00:00,30.03,35.19
2022-01-03 02:15:00,30.03,35.83
2022-01-03 02:30:00,30.03,35.65
2022-01-03 02:45:00,30.03,36
2022-01-03 03:00:00,29.65,36.56
2022-01-03 03:15:00,29.65,36.36
2022-01-03 03:30:00,29.65,36.25
2022-01-03 03:45:00,29.65,36.23
2022-01-03 04:00:00,31.03,36.97
2022-01-03 04:15:00,31.03,37.2
2022-01-03 04:30:00,31.03,36.99
2022-01-03 04:45:00,31.03,37.13
2022-01-03 05:00:00,40.43,36.34
2022-01-03 05:15:00,40.43,36.7
2022-01-03 05:30:00,40.43,38.08
2022-01-03 05:45:00,40.43,38.33
2022-01-03 06:00:00,96.58,40.33
2022-01-03 06:15:00,96.58,43.8
2022-01-03 06:30:00,96.58,61.18
2022-01-03 06:45:00,96.58,74.34
2022-01-03 07:00:00,101.16,54.08
2022-01-03 07:15:00,101.16,63.25
2022-01-03 07:30:00,101.16,48.74
2022-01-03 07:45:00,101.16,40.68
2022-01-03 08:00:00,47.62,40.61
2022-01-03 08:15:00,47.62,36.66
2022-01-03 08:30:00,47.62,33.02
2022-01-03 08:45:00,47.62,29.18
2022-01-03 09:00:00,34.68,27.11
2022-01-03 09:15:00,34.68,26.28
2022-01-03 09:30:00,34.68,26.26
2022-01-03 09:45:00,34.68,26.25
2022-01-03 10:00:00,29.38,26.48
2022-01-03 10:15:00,29.38,26.62
2022-01-03 10:30:00,29.38,26.27
2022-01-03 10:45:00,29.38,25.7
2022-01-03 11:00:00,27.53,24.63
2022-01-03 11:15:00,27.53,24.11
2022-01-03 11:30:00,27.53,22.95
2022-01-03 11:45:00,27.53,22.61
2022-01-03 12:00:00,26.67,22.78
2022-01-03 12:15:00,26.67,22.74
2022-01-03 12:30:00,26.67,22.6
2022-01-03 12:45:00,26.67,22.34
2022-01-03 13:00:00,25.13,21.78
2022-01-03 13:15:00,25.13,21.32
2022-01-03 13:30:00,25.13,20.81
2022-01-03 13:45:00,25.13,20.25
2022-01-03 14:00:00,24.17,19.51
2022-01-03 14:15:00,24.17,18.96
2022-01-03 14:30:00,24.17,18.13
2022-01-03 14:45:00,24.17,17.49
2022-01-03 15:00:00,23.2,16.79
2022-01-03 15:15:00,23.2,16.82
2022-01-03 15:30:00,23.2,17.61
2022-01-03 15:45:00,23.2,18.55
2022-01-03 16:00:00,26.79,17.91
2022-01-03 16:15:00,26.79,19.81
2022-01-03 16:30:00,26.79,22.19
2022-01-03 16:45:00,26.79,23.81
2022-01-03 17:00:00,47.05,24.42
2022-01-03 17:15:00,47.05,26.32
2022-01-03 17:30:00,47.05,28.05
2022-01-03 17:45:00,47.05,28.23
2022-01-03 18:00:00,35.37,26.29
2022-01-03 18:15:00,35.37,25.15
2022-01-03 18:30:00,35.37,24.36
2022-01-03 18:45:00,35.37,23.58
2022-01-03 19:00:00,30.99,23.15
2022-01-03 19:15:00,30.99,22.8
2022-01-03 19:30:00,30.99,22.53
2022-01-03 19:45:00,30.99,22.46
2022-01-03 20:00:00,30.81,22.24
2022-01-03 20:15:00,30.81,22.16
2022-01-03 20:30:00,30.81,22.18
2022-01-03 20:45:00,30.81,21.54
2022-01-03 21:00:00,29.05,20.53
2022-01-03 21:15:00,29.05,20.17
2022-01-03 21:30:00,29.05,19.8
2022-01-03 21:45:00,29.05,19.65
2022-01-03 22:00:00,27.02,19.59
2022-01-03 22:15:00,27.02,21.77
2022-01-03 22:30:00,27.02,19.16
2022-01-03 22:45:00,27.02,18.25
2022-01-03 23:00:00,24.4,19.55
2022-01-03 23:15:00,24.4,19.47
2022-01-03 23:30:00,24.4,18.77
2022-01-03 23:45:00,24.4,18.55
2022-01-04 00:00:00,19.48,21.53
2022-01-04 00:15:00,19.48,22.22
2022-01-04 00:30:00,19.48,22.13
2022-01-04 00:45:00,19.48,22.11
2022-01-04 01:00:00,18.15,22.24
2022-01-04 01:15:00,18.15,22.22
2022-01-04 01:30:00,18.15,22.13
2022-01-04 01:45:00,18.15,22.14
2022-01-04 02:00:00,19.11,22.17
2022-01-04 02:15:00,19.11,22.18
2022-01-04 02:30:00,19.11,22.31
2022-01-04 02:45:00,19.11,22.16
2022-01-04 03:00:00,20.35,22.68
2022-01-04 03:15:00,20.35,22.92
2022-01-04 03:30:00,20.35,23.33
2022-01-04 03:45:00,20.35,23.44
2022-01-04 04:00:00,24.91,24.44
2022-01-04 04:15:00,24.91,24.19
2022-01-04 04:30:00,24.91,24.03
2022-01-04 04:45:00,24.91,22.42
2022-01-04 05:00:00,25.84,22.15
2022-01-04 05:15:00,25.84,22.62
2022-01-04 05:30:00,25.84,24.95
2022-01-04 05:45:00,25.84,26.77
2022-01-04 06:00:00,40.23,28.26
2022-01-04 06:15:00,40.23,29.17
2022-01-04 06:30:00,40.23,31.32
2022-01-04 06:45:00,40.23,36.24
2022-01-04 07:00:00,42.89,33.7
2022-01-04 07:15:00,42.89,32.26
2022-01-04 07:30:00,42.89,31.4
2022-01-04 07:45:00,42.89,29.63
2022-01-04 08:00:00,35.56,29.77
2022-01-04 08:15:00,35.56,25.81
2022-01-04 08:30:00,35.56,24.09
2022-01-04 08:45:00,35.56,23.03
2022-01-04 09:00:00,26.61,23.18
2022-01-04 09:15:00,26.61,23.04
2022-01-04 09:30:00,26.61,22.92
2022-01-04 09:45:00,26.61,22.33
2022-01-04 10:00:00,23.39,22.36
2022-01-04 10:15:00,23.39,22.23
2022-01-04 10:30:00,23.39,22.13
2022-01-04 10:45:00,23.39,21.64
2022-01-04 11:00:00,22.74,21.44
2022-01-04 11:15:00,22.74,21.1
2022-01-04 11:30:00,22.74,20.24
2022-01-04 11:45:00,22.74,18.91
2022-01-04 12:00:00,20.37,21.64
2022-01-04 12:15:00,20.37,20.42
2022-01-04 12:30:00,20.37,20.25
2022-01-04 12:45:00,20.37,20.27
2022-01-04 13:00:00,19.22,18.76
2022-01-04 13:15:00,19.22,18.42
2022-01-04 13:30:00,19.22,17.4
2022-01-04 13:45:00,19.22,17.21
2022-01-04 14:00:00,18.33,12.62
2022-01-04 14:15:00,18.33,6.14
2022-01-04 14:30:00,18.33,1.7
2022-01-04 14:45:00,18.33,0.03
2022-01-04 15:00:00,18.05,1.1
2022-01-04 15:15:00,18.05,5.6
2022-01-04 15:30:00,18.05,17.69
2022-01-04 15:45:00,18.05,17.61
2022-01-04 16:00:00,21.57,17.67
2022-01-04 16:15:00,21.57,17.53
2022-01-04 16:30:00,21.57,20.26
2022-01-04 16:45:00,21.57,22.38
2022-01-04 17:00:00,43.98,22.83
2022-01-04 17:15:00,43.98,28.67
2022-01-04 17:30:00,43.98,35.16
2022-01-04 17:45:00,43.98,41.09
2022-01-04 18:00:00,33.98,32.84
2022-01-04 18:15:00,33.98,30.8
2022-01-04 18:30:00,33.98,24.75
2022-01-04 18:45:00,33.98,23.32
2022-01-04 19:00:00,29.14,22.75
2022-01-04 19:15:00,29.14,23.01
2022-01-04 19:30:00,29.14,22.54
2022-01-04 19:45:00,29.14,22.51
2022-01-04 20:00:00,26.03,22.51
2022-01-04 20:15:00,26.03,22.51
2022-01-04 20:30:00,26.03,22.5
2022-01-04 20:45:00,26.03,22.49
2022-01-04 21:00:00,24.53,22.49
2022-01-04 21:15:00,24.53,22.41
2022-01-04 21:30:00,24.53,22.08
2022-01-04 21:45:00,24.53,21.15
2022-01-04 22:00:00,25.84,20.24
2022-01-04 22:15:00,25.84,20.34
2022-01-04 22:30:00,25.84,20.84
2022-01-04 22:45:00,25.84,21.1
2022-01-04 23:00:00,24.38,20.72
2022-01-04 23:15:00,24.38,20.79
2022-01-04 23:30:00,24.38,20.94
2022-01-04 23:45:00,24.38,20.56
2022-01-05 00:00:00,23.23,22.57
2022-01-05 00:15:00,23.23,22.64
2022-01-05 00:30:00,23.23,22.94
2022-01-05 00:45:00,23.23,22.54
2022-01-05 01:00:00,22.23,22.51
2022-01-05 01:15:00,22.23,22.5
2022-01-05 01:30:00,22.23,22.48
2022-01-05 01:45:00,22.23,22.47
2022-01-05 02:00:00,22.29,22.49
2022-01-05 02:15:00,22.29,22.46
2022-01-05 02:30:00,22.29,22.43
2022-01-05 02:45:00,22.29,21.97
2022-01-05 03:00:00,22.42,20.99
2022-01-05 03:15:00,22.42,19.88
2022-01-05 03:30:00,22.42,19.72
2022-01-05 03:45:00,22.42,19.99
2022-01-05 04:00:00,24.59,20.13
2022-01-05 04:15:00,24.59,20.17
2022-01-05 04:30:00,24.59,20.66
2022-01-05 04:45:00,24.59,19.36
2022-01-05 05:00:00,29.25,20.68
2022-01-05 05:15:00,29.25,21.7
2022-01-05 05:30:00,29.25,22.4
2022-01-05 05:45:00,29.25,22.32
2022-01-05 06:00:00,32.77,22.4
2022-01-05 06:15:00,32.77,22.64
2022-01-05 06:30:00,32.77,22.74
2022-01-05 06:45:00,32.77,22.62
2022-01-05 07:00:00,34.66,22.78
2022-01-05 07:15:00,34.66,22.67
2022-01-05 07:30:00,34.66,22.77
2022-01-05 07:45:00,34.66,22.8
2022-01-05 08:00:00,27.59,22.57
2022-01-05 08:15:00,27.59,22.38
2022-01-05 08:30:00,27.59,21.67
2022-01-05 08:45:00,27.59,21.15
2022-01-05 09:00:00,23.83,18.61
2022-01-05 09:15:00,23.83,17.34
2022-01-05 09:30:00,23.83,17.04
2022-01-05 09:45:00,23.83,17.39
2022-01-05 10:00:00,23.26,19
2022-01-05 10:15:00,23.26,20.5
2022-01-05 10:30:00,23.26,21.6
2022-01-05 10:45:00,23.26,22.18
2022-01-05 11:00:00,23.55,22.54
2022-01-05 11:15:00,23.55,22.71
2022-01-05 11:30:00,23.55,22.64
2022-01-05 11:45:00,23.55,22.83
2022-01-05 12:00:00,23.54,23.24
2022-01-05 12:15:00,23.54,24.36
2022-01-05 12:30:00,23.54,25.08
2022-01-05 12:45:00,23.54,25.75
2022-01-05 13:00:00,23.19,25.21
2022-01-05 13:15:00,23.19,25.62
2022-01-05 13:30:00,23.19,25.42
2022-01-05 13:45:00,23.19,24.23
2022-01-05 14:00:00,22.86,23.85
2022-01-05 14:15:00,22.86,23.47
2022-01-05 14:30:00,22.86,23.46
2022-01-05 14:45:00,22.86,23.42
2022-01-05 15:00:00,22.6,23.28
2022-01-05 15:15:00,22.6,23.08
2022-01-05 15:30:00,22.6,22.77
2022-01-05 15:45:00,22.6,22.73
2022-01-05 16:00:00,24.83,22.55
2022-01-05 16:15:00,24.83,22.58
2022-01-05 16:30:00,24.83,22.85
2022-01-05 16:45:00,24.83,23.8
2022-01-05 17:00:00,60.02,24.26
2022-01-05 17:15:00,60.02,30.37
2022-01-05 17:30:00,60.02,37.3
2022-01-05 17:45:00,60.02,37.84
2022-01-05 18:00:00,47.07,35.08
2022-01-05 18:15:00,47.07,34.57
2022-01-05 18:30:00,47.07,30.69
2022-01-05 18:45:00,47.07,30.7
2022-01-05 19:00:00,34.21,30.97
2022-01-05 19:15:00,34.21,29.09
2022-01-05 19:30:00,34.21,29.2
2022-01-05 19:45:00,34.21,28.53
2022-01-05 20:00:00,31.01,25.39
2022-01-05 20:15:00,31.01,25.17
2022-01-05 20:30:00,31.01,24.42
2022-01-05 20:45:00,31.01,23.91
2022-01-05 21:00:00,25.08,23.26
2022-01-05 21:15:00,25.08,23.22
2022-01-05 21:30:00,25.08,22.66
2022-01-05 21:45:00,25.08,22.32
2022-01-05 22:00:00,26.72,22.4
2022-01-05 22:15:00,26.72,22.63
2022-01-05 22:30:00,26.72,22.22
2022-01-05 22:45:00,26.72,20.32
2022-01-05 23:00:00,24.98,19.56
2022-01-05 23:15:00,24.98,19.07
2022-01-05 23:30:00,24.98,18.78
2022-01-05 23:45:00,24.98,18.67
2022-01-06 00:00:00,25.08,21.12
2022-01-06 00:15:00,25.08,22.21
2022-01-06 00:30:00,25.08,21.88
2022-01-06 00:45:00,25.08,20.8
2022-01-06 01:00:00,23.11,21.06
2022-01-06 01:15:00,23.11,21
2022-01-06 01:30:00,23.11,20.44
2022-01-06 01:45:00,23.11,19.32
2022-01-06 02:00:00,23,19.65
2022-01-06 02:15:00,23,19.96
2022-01-06 02:30:00,23,20.56
2022-01-06 02:45:00,23,20.76
2022-01-06 03:00:00,22,22.34
2022-01-06 03:15:00,22,22.36
2022-01-06 03:30:00,22,22.28
2022-01-06 03:45:00,22,22.18
2022-01-06 04:00:00,23.2,22.28
2022-01-06 04:15:00,23.2,21.67
2022-01-06 04:30:00,23.2,20.25
2022-01-06 04:45:00,23.2,7.28
2022-01-06 05:00:00,24.64,19.09
2022-01-06 05:15:00,24.64,20.33
2022-01-06 05:30:00,24.64,21.25
2022-01-06 05:45:00,24.64,21.23
2022-01-06 06:00:00,27.72,22.32
2022-01-06 06:15:00,27.72,22.58
2022-01-06 06:30:00,27.72,22.5
2022-01-06 06:45:00,27.72,22.53
2022-01-06 07:00:00,27.71,21.68
2022-01-06 07:15:00,27.71,21.72
2022-01-06 07:30:00,27.71,21.91
2022-01-06 07:45:00,27.71,21.97
2022-01-06 08:00:00,23.16,22.1
2022-01-06 08:15:00,23.16,22.11
2022-01-06 08:30:00,23.16,22.12
2022-01-06 08:45:00,23.16,21.95
2022-01-06 09:00:00,21.16,22.01
2022-01-06 09:15:00,21.16,22.07
2022-01-06 09:30:00,21.16,22.13
2022-01-06 09:45:00,21.16,22.06
2022-01-06 10:00:00,21.11,22.18
2022-01-06 10:15:00,21.11,22.22
2022-01-06 10:30:00,21.11,22.17
2022-01-06 10:45:00,21.11,22.2
2022-01-06 11:00:00,21.24,22.18
2022-01-06 11:15:00,21.24,22.17
2022-01-06 11:30:00,21.24,22.12
2022-01-06 11:45:00,21.24,22.03
2022-01-06 12:00:00,22.35,21.77
2022-01-06 12:15:00,22.35,21.97
2022-01-06 12:30:00,22.35,22.62
2022-01-06 12:45:00,22.35,22.38
2022-01-06 13:00:00,25.04,21.99
2022-01-06 13:15:00,25.04,22.47
2022-01-06 13:30:00,25.04,22.49
2022-01-06 13:45:00,25.04,22.49
2022-01-06 14:00:00,24.9,22.47
2022-01-06 14:15:00,24.9,22.49
2022-01-06 14:30:00,24.9,22.51
2022-01-06 14:45:00,24.9,22.51
2022-01-06 15:00:00,25.57,22.46
2022-01-06 15:15:00,25.57,22.47
2022-01-06 15:30:00,25.57,22.49
2022-01-06 15:45:00,25.57,22.5
2022-01-06 16:00:00,28.82,22.49
2022-01-06 16:15:00,28.82,22.72
2022-01-06 16:30:00,28.82,23.57
2022-01-06 16:45:00,28.82,25.21
2022-01-06 17:00:00,62.93,27.21
2022-01-06 17:15:00,62.93,35.65
2022-01-06 17:30:00,62.93,46.63
2022-01-06 17:45:00,62.93,103.91
2022-01-06 18:00:00,56.55,43.81
2022-01-06 18:15:00,56.55,43.17
2022-01-06 18:30:00,56.55,40.3
2022-01-06 18:45:00,56.55,39.95
2022-01-06 19:00:00,48.47,43.07
2022-01-06 19:15:00,48.47,39.59
2022-01-06 19:30:00,48.47,47.19
2022-01-06 19:45:00,48.47,46.16
2022-01-06 20:00:00,44.26,46.16
2022-01-06 20:15:00,44.26,41.32
2022-01-06 20:30:00,44.26,39.56
2022-01-06 20:45:00,44.26,39.34
2022-01-06 21:00:00,31.85,39.75
2022-01-06 21:15:00,31.85,38.56
2022-01-06 21:30:00,31.85,38.11
2022-01-06 21:45:00,31.85,37.61
2022-01-06 22:00:00,30.87,34.88
2022-01-06 22:15:00,30.87,33.42
2022-01-06 22:30:00,30.87,29.54
2022-01-06 22:45:00,30.87,30.02
2022-01-06 23:00:00,31.13,32
2022-01-06 23:15:00,31.13,37.27
2022-01-06 23:30:00,31.13,36.99
2022-01-06 23:45:00,31.13,37.56
2022-01-07 00:00:00,30.62,35.33
2022-01-07 00:15:00,30.62,36.91
2022-01-07 00:30:00,30.62,37.05
2022-01-07 00:45:00,30.62,36.98
2022-01-07 01:00:00,29.52,36.72
2022-01-07 01:15:00,29.52,36.25
2022-01-07 01:30:00,29.52,36.68
2022-01-07 01:45:00,29.52,36.62
2022-01-07 02:00:00,29.07,37.16
2022-01-07 02:15:00,29.07,37.1
2022-01-07 02:30:00,29.07,37.27
2022-01-07 02:45:00,29.07,39.36
2022-01-07 03:00:00,29.47,48.36
2022-01-07 03:15:00,29.47,42.81
2022-01-07 03:30:00,29.47,41.03
2022-01-07 03:45:00,29.47,44.77
2022-01-07 04:00:00,32.11,47.58
2022-01-07 04:15:00,32.11,44.04
2022-01-07 04:30:00,32.11,42.32
2022-01-07 04:45:00,32.11,40.68
2022-01-07 05:00:00,35.98,41.71
2022-01-07 05:15:00,35.98,40.75
2022-01-07 05:30:00,35.98,41.81
2022-01-07 05:45:00,35.98,54.45
2022-01-07 06:00:00,83.5,265.56
2022-01-07 06:15:00,83.5,205.15
2022-01-07 06:30:00,83.5,428.69
2022-01-07 06:45:00,83.5,534.95
2022-01-07 07:00:00,71.33,435.41
2022-01-07 07:15:00,71.33,284.87
2022-01-07 07:30:00,71.33,151.35
2022-01-07 07:45:00,71.33,242.47
2022-01-07 08:00:00,41.33,342.43
2022-01-07 08:15:00,41.33,91.58
2022-01-07 08:30:00,41.33,67.93
2022-01-07 08:45:00,41.33,41.2
2022-01-07 09:00:00,29.94,43.67
2022-01-07 09:15:00,29.94,67.42
2022-01-07 09:30:00,29.94,40.36
2022-01-07 09:45:00,29.94,39.65
2022-01-07 10:00:00,26.94,63.36
2022-01-07 10:15:00,26.94,70.2
2022-01-07 10:30:00,26.94,42.05
2022-01-07 10:45:00,26.94,36.55
2022-01-07 11:00:00,27.06,60.22
2022-01-07 11:15:00,27.06,68.93
2022-01-07 11:30:00,27.06,52.77
2022-01-07 11:45:00,27.06,38.43
2022-01-07 12:00:00,24.42,38.61
2022-01-07 12:15:00,24.42,40.08
2022-01-07 12:30:00,24.42,40.72
2022-01-07 12:45:00,24.42,39.17
2022-01-07 13:00:00,24.24,37.39
2022-01-07 13:15:00,24.24,62.82
2022-01-07 13:30:00,24.24,30.07
2022-01-07 13:45:00,24.24,25.87
2022-01-07 14:00:00,20.81,22.3
2022-01-07 14:15:00,20.81,22.64
2022-01-07 14:30:00,20.81,22.13
2022-01-07 14:45:00,20.81,24.31
2022-01-07 15:00:00,20,24.38
2022-01-07 15:15:00,20,23.51
2022-01-07 15:30:00,20,23.34
2022-01-07 15:45:00,20,22.69
2022-01-07 16:00:00,22.4,22.88
2022-01-07 16:15:00,22.4,27.51
2022-01-07 16:30:00,22.4,32.89
2022-01-07 16:45:00,22.4,59.27
2022-01-07 17:00:00,28.09,50.8
2022-01-07 17:15:00,28.09,359.39
2022-01-07 17:30:00,28.09,88.02
2022-01-07 17:45:00,28.09,72.5
2022-01-07 18:00:00,27.14,54.85
2022-01-07 18:15:00,27.14,37.57
2022-01-07 18:30:00,27.14,32.3
2022-01-07 18:45:00,27.14,22.78
2022-01-07 19:00:00,24.55,21.59
2022-01-07 19:15:00,24.55,21.31
2022-01-07 19:30:00,24.55,21.62
2022-01-07 19:45:00,24.55,23.7
2022-01-07 20:00:00,23.56,28.04
2022-01-07 20:15:00,23.56,22.37
2022-01-07 20:30:00,23.56,22.04
2022-01-07 20:45:00,23.56,23.27
2022-01-07 21:00:00,23.35,23.19
2022-01-07 21:15:00,23.35,22.76
2022-01-07 21:30:00,23.35,24.22
2022-01-07 21:45:00,23.35,20.89
2022-01-07 22:00:00,24.92,22.54
2022-01-07 22:15:00,24.92,24.55
2022-01-07 22:30:00,24.92,19.12
2022-01-07 22:45:00,24.92,22.06
2022-01-07 23:00:00,24.22,22.61
